"level1_id";"level1_nazev";"level2_id";"level2_nazev";"level3_id";"level3_nazev";"level4_id";"level4_nazev";"level5_id";"level5_nazev";"level6_id";"level6_nazev";"mista_sluz";"mista_prac"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12007834";"Odbor vyměřovací I";"12007835";"Oddělení vyměřovací I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12007834";"Odbor vyměřovací I";"12007836";"Oddělení vyměřovací II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12007834";"Odbor vyměřovací I";"12007837";"Oddělení vyměřovací III";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12010888";"Odd.sekret.a provoz.zabezp.";NA;NA;NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12007833";"Oddělení vymáhací";NA;NA;NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007830";"Ředitel sekce ÚP";"12007832";"Oddělení registrační";NA;NA;NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007669";"Odbor vyměřovací II";"12007670";"Oddělení vyměřovací I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007669";"Odbor vyměřovací II";"12007671";"Oddělení vyměřovací II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007669";"Odbor vyměřovací II";"12007672";"Oddělení vyměřovací III";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007669";"Odbor vyměřovací II";"12007673";"Oddělení vyměřovací IV";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007669";"Odbor vyměřovací II";"12007674";"Oddělení vyměřovací V";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007680";"Odbor kontrolní I";"12007685";"Oddělení kontrolní V";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007680";"Odbor kontrolní I";"12007684";"Oddělení kontrolní IV";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007680";"Odbor kontrolní I";"12007683";"Oddělení kontrolní III";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007680";"Odbor kontrolní I";"12007682";"Oddělení kontrolní II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007680";"Odbor kontrolní I";"12007681";"Oddělení kontrolní I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007662";"Odbor vyměřovací I";"12007663";"Oddělení vyměřovací I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007662";"Odbor vyměřovací I";"12007664";"Oddělení vyměřovací II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007662";"Odbor vyměřovací I";"12007665";"Oddělení vyměřovací III";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007662";"Odbor vyměřovací I";"12007666";"Oddělení vyměřovací IV";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007662";"Odbor vyměřovací I";"12007667";"Oddělení vyměřovací V";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007694";"Odbor vymáhací";"12007695";"Oddělení vymáhací I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007694";"Odbor vymáhací";"12007696";"Oddělení vymáhací II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007658";"Odbor registrační";"12007659";"Oddělení registrační I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007658";"Odbor registrační";"12007660";"Oddělení registrační II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007657";"Odd.sekret.a provoz.zabezp.";NA;NA;NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007691";"Odbor majetkových daní";"12007693";"Oddělení majetkových daní II";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007691";"Odbor majetkových daní";"12007692";"Oddělení majetkových daní I";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007686";"Odbor kontrolní II";"12007690";"Oddělení kontrolní IV";NA;NA;NA;NA;"0";"0"
"11001008";"Finanční úřad pro hlavní město Prahu";"12007656";"Ředitel sekce ÚP";"12007686";"Odbor kontrolní II";"12007689";"Oddělení kontrolní III";NA;NA;NA;NA;"0";"0"
